"subject" "activity" "domainType" "sensorType" "axisDir" "statsType" "accType" "isJerk" "isMagnitude" "average"
"1542" 5 "LAYING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.983422257692308
"1543" 5 "LAYING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0798709596153846
"1544" 5 "LAYING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0404446925288462
"1545" 5 "LAYING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.977427370576923
"1546" 5 "LAYING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.983759479230769
"1547" 5 "LAYING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.159894366942308
"1548" 5 "LAYING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.07083096875
"1549" 5 "LAYING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.960583776923077
"1550" 5 "LAYING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.989679592307692
"1551" 5 "SITTING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.940525463295455
"1552" 5 "SITTING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.96801933625
"1553" 5 "SITTING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.930208078295454
"1554" 5 "SITTING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.968610363409091
"1555" 5 "SITTING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.977450812045454
"1556" 5 "SITTING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.976024951136364
"1557" 5 "SITTING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.9825908425
"1558" 5 "SITTING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.976530547272727
"1559" 5 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.921434735681818
"1560" 5 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.954237489772727
"1561" 5 "SITTING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.9022915301
"1562" 5 "SITTING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.954464442045455
"1563" 5 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.946064216818182
"1564" 5 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.969501330681818
"1565" 5 "SITTING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.92184351
"1566" 5 "SITTING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.97602233
"1567" 5 "SITTING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.957117251818182
"1568" 5 "SITTING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.969390369318182
"1569" 5 "SITTING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.955460359318182
"1570" 5 "SITTING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.947571471590909
"1571" 5 "SITTING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.938003425909091
"1572" 5 "SITTING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.947346476590909
"1573" 5 "SITTING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.9379783225
"1574" 5 "SITTING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.969320155681818
"1575" 5 "SITTING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.9379783225
"1576" 5 "SITTING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.920939027727273
"1577" 5 "SITTING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.965757731590909
"1578" 5 "SITTING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.920939027727273
"1579" 5 "SITTING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.273694139545455
"1580" 5 "SITTING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0749577410909091
"1581" 5 "SITTING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.880731443863636
"1582" 5 "SITTING" "time" "accelerometer" "X" "std" "Body" NA NA -0.980945022045455
"1583" 5 "SITTING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.975204850227273
"1584" 5 "SITTING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.983137541590909
"1585" 5 "SITTING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.00990083527045455
"1586" 5 "SITTING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.00278773346136363
"1587" 5 "SITTING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA 0.168445524
"1588" 5 "SITTING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.904335121022727
"1589" 5 "SITTING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.952786261136364
"1590" 5 "SITTING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.939942979795455
"1591" 5 "SITTING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.108540300265909
"1592" 5 "SITTING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA 0.00338609594827273
"1593" 5 "SITTING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.143006857611364
"1594" 5 "SITTING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.926094740227273
"1595" 5 "SITTING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.973436529545455
"1596" 5 "SITTING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.945008999545454
"1597" 5 "SITTING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.934301646590909
"1598" 5 "SITTING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.973848287045454
"1599" 5 "SITTING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.931414810454546
"1600" 5 "SITTING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.970392610454546
"1601" 5 "SITTING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0422355209795455
"1602" 5 "SITTING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0889747665681818
"1603" 5 "SITTING" "time" "gyroscope" "X" "std" "Body" NA NA -0.966225485
"1604" 5 "SITTING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.966037012045455
"1605" 5 "SITTING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0835484079545454
"1606" 5 "SITTING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0454702982386364
"1607" 5 "SITTING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.950064068181818
"1608" 5 "SITTING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.975433911363636
"1609" 5 "SITTING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0823934451590909
"1610" 5 "SITTING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0487714733568182
"1611" 5 "SITTING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.940637937045455
"1612" 5 "SITTING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.964878512727273
"1613" 5 "STANDING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.904592657053572
"1614" 5 "STANDING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.947056170535714
"1615" 5 "STANDING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.877829582321429
"1616" 5 "STANDING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.944899211517857
"1617" 5 "STANDING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.964500917321429
"1618" 5 "STANDING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.963059235178571
"1619" 5 "STANDING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.97066840875
"1620" 5 "STANDING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.965778920714286
"1621" 5 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.890796360535714
"1622" 5 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.93137020875
"1623" 5 "STANDING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.867933178017857
"1624" 5 "STANDING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.936202600714286
"1625" 5 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.915083799107143
"1626" 5 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.958438726607143
"1627" 5 "STANDING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.858231387857143
"1628" 5 "STANDING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.96807230125
"1629" 5 "STANDING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.909661802321429
"1630" 5 "STANDING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.912780915714286
"1631" 5 "STANDING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.939373524464286
"1632" 5 "STANDING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.931857811428571
"1633" 5 "STANDING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.907190836607143
"1634" 5 "STANDING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.91678935625
"1635" 5 "STANDING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.906104701071429
"1636" 5 "STANDING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.956863566071429
"1637" 5 "STANDING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.906104701071429
"1638" 5 "STANDING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.87977380125
"1639" 5 "STANDING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.942962047678572
"1640" 5 "STANDING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.87977380125
"1641" 5 "STANDING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.282544390892857
"1642" 5 "STANDING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0725189859107143
"1643" 5 "STANDING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.960188699107143
"1644" 5 "STANDING" "time" "accelerometer" "X" "std" "Body" NA NA -0.968591815714286
"1645" 5 "STANDING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.962647080178571
"1646" 5 "STANDING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.974088206071429
"1647" 5 "STANDING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.00700418554517857
"1648" 5 "STANDING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.00221990214464286
"1649" 5 "STANDING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.03871012665
"1650" 5 "STANDING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.869439913392857
"1651" 5 "STANDING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.931217140714286
"1652" 5 "STANDING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.931973943392857
"1653" 5 "STANDING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.102171095696429
"1654" 5 "STANDING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0122812220569643
"1655" 5 "STANDING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.138638436607143
"1656" 5 "STANDING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.869327321785714
"1657" 5 "STANDING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.963832118928571
"1658" 5 "STANDING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.914608495714286
"1659" 5 "STANDING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.900671630714286
"1660" 5 "STANDING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.958405900892857
"1661" 5 "STANDING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.867041711785714
"1662" 5 "STANDING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.947970723571429
"1663" 5 "STANDING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0322711902673214
"1664" 5 "STANDING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0922249863035714
"1665" 5 "STANDING" "time" "gyroscope" "X" "std" "Body" NA NA -0.910395222321429
"1666" 5 "STANDING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.941930044107143
"1667" 5 "STANDING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.050987505
"1668" 5 "STANDING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0399108188821429
"1669" 5 "STANDING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.933738104107143
"1670" 5 "STANDING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.961177741607143
"1671" 5 "STANDING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0690945763946429
"1672" 5 "STANDING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0422221341625
"1673" 5 "STANDING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.907471555714286
"1674" 5 "STANDING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.944755343035714
"1675" 5 "WALKING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.394627658910714
"1676" 5 "WALKING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.408767617950893
"1677" 5 "WALKING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.554689216428571
"1678" 5 "WALKING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.380675338482143
"1679" 5 "WALKING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.287782607410714
"1680" 5 "WALKING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.344954806428571
"1681" 5 "WALKING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.297517355196429
"1682" 5 "WALKING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.3213903195
"1683" 5 "WALKING" "freq" "accelerometer" "Y" "mean" "Body" NA NA 0.00946037755178572
"1684" 5 "WALKING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.181055554206071
"1685" 5 "WALKING" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.0426026830839286
"1686" 5 "WALKING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.0545213604089286
"1687" 5 "WALKING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.490251090714286
"1688" 5 "WALKING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.590496615535714
"1689" 5 "WALKING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.483059957321429
"1690" 5 "WALKING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.633429995714286
"1691" 5 "WALKING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.372668749642857
"1692" 5 "WALKING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.529392790178571
"1693" 5 "WALKING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.513951718392857
"1694" 5 "WALKING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.502683380535714
"1695" 5 "WALKING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.213127031035714
"1696" 5 "WALKING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.420367075178571
"1697" 5 "WALKING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.158338674394643
"1698" 5 "WALKING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.288333024071429
"1699" 5 "WALKING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.158338674394643
"1700" 5 "WALKING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.377178733392857
"1701" 5 "WALKING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.282242276785714
"1702" 5 "WALKING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.377178733392857
"1703" 5 "WALKING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.27784234625
"1704" 5 "WALKING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0845888833571429
"1705" 5 "WALKING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.972624959821428
"1706" 5 "WALKING" "time" "accelerometer" "X" "std" "Body" NA NA -0.294098534232143
"1707" 5 "WALKING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.302891024625
"1708" 5 "WALKING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.979348381428571
"1709" 5 "WALKING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0172850317482679
"1710" 5 "WALKING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.0163194101232143
"1711" 5 "WALKING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.100440285303571
"1712" 5 "WALKING" "time" "accelerometer" "Y" "std" "Body" NA NA 0.0767484028053571
"1713" 5 "WALKING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.0910397428607143
"1714" 5 "WALKING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.961585474821429
"1715" 5 "WALKING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.107741776464286
"1716" 5 "WALKING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA 8.32159351785732e-05
"1717" 5 "WALKING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.00247623628392857
"1718" 5 "WALKING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.45702143625
"1719" 5 "WALKING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.612895318571429
"1720" 5 "WALKING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.964580803928571
"1721" 5 "WALKING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.355933083571429
"1722" 5 "WALKING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.444532485357143
"1723" 5 "WALKING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.492176823571429
"1724" 5 "WALKING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.48919974625
"1725" 5 "WALKING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0488919896632143
"1726" 5 "WALKING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0888408355267857
"1727" 5 "WALKING" "time" "gyroscope" "X" "std" "Body" NA NA -0.490877497857143
"1728" 5 "WALKING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.357681403285714
"1729" 5 "WALKING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0690135249642857
"1730" 5 "WALKING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0449559531089286
"1731" 5 "WALKING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.504622029821429
"1732" 5 "WALKING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.57143812375
"1733" 5 "WALKING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0815435495892857
"1734" 5 "WALKING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0482679596035714
"1735" 5 "WALKING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.318700615178571
"1736" 5 "WALKING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.157682543983929
"1737" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.0967981229617021
"1738" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.222256652189787
"1739" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.22064395596383
"1740" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.288432061170213
"1741" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "mean" "Body" NA NA 0.0984320090212766
"1742" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.0368012151170213
"1743" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "std" "Body" NA NA 0.336554724893617
"1744" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA 0.011055933212766
"1745" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" NA NA 0.0792280694042553
"1746" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.0568032957531915
"1747" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.0268269875085106
"1748" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA 0.0901720096791489
"1749" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.374740089574468
"1750" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.491979946170213
"1751" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.353397850212766
"1752" 5 "WALKING_DOWNSTAIRS" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.551178075319149
"1753" 5 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.295345101425532
"1754" 5 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "X" "std" "Body" NA NA -0.51494094106383
"1755" 5 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.382483075106383
"1756" 5 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.431552775319149
"1757" 5 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.034175027916383
"1758" 5 "WALKING_DOWNSTAIRS" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.374705187021277
"1759" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "mean" "Body" NA "Mag" 0.211138853638298
"1760" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.0637528559361702
"1761" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" 0.211138853638298
"1762" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "std" "Body" NA "Mag" 0.205422375957447
"1763" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.0292570509829787
"1764" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" NA "std" "Gravity" NA "Mag" 0.205422375957447
"1765" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Body" NA NA 0.29354392712766
"1766" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.109650600459574
"1767" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.956649352553191
"1768" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA 0.275046110468085
"1769" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA 0.0322415501638298
"1770" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.950490938510638
"1771" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.00850107533191489
"1772" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0137618233808511
"1773" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.0607578318319149
"1774" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA 0.0907630761042553
"1775" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA 0.0473612314702128
"1776" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.912363420851064
"1777" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.100319930659574
"1778" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA 0.0213397664446808
"1779" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.0216777910246191
"1780" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.325891435319149
"1781" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.52265163787234
"1782" 5 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.927192732978723
"1783" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.218029835319149
"1784" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.39719562106383
"1785" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.360678305253192
"1786" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.450303212340425
"1787" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA -0.068294569906383
"1788" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.110149008255319
"1789" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.46064684487234
"1790" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.411302217446809
"1791" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0707805998787234
"1792" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0708296588478723
"1793" 5 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.409134149148936
